185,3823981536,185005,63,0,0,832,0,0,8,6,0,0,0,0,0,0,0,0
186,3823981538,186449,63,0,0,832,0,0,8,6,0,0,0,0,0,0,0,0
187,3823981539,187005,63,0,0,833,0,0,5,9,0,0,0,0,0,0,0,0
188,3823981540,188005,63,0,0,833,0,0,1,10,0,0,0,0,0,0,0,0
189,3823981541,189005,63,0,0,833,0,0,1,4,0,0,0,0,0,0,0,0
190,3823981542,190005,63,0,0,833,0,-1,0,10,0,0,0,0,0,0,0,0
191,3823981543,191005,63,0,0,834,0,1,0,10,0,0,0,0,0,0,0,0
192,3823981544,192005,63,0,0,834,0,4,0,10,0,0,0,0,0,0,0,0
193,3823981545,193005,63,0,0,834,0,6,0,8,0,0,0,0,0,0,0,0
194,3823981546,194005,63,0,0,834,0,7,-1,8,0,0,0,0,0,0,0,0
195,3823981547,195005,63,0,0,834,0,10,-1,4,0,0,0,0,0,0,0,0
196,3823981548,196005,63,0,0,834,0,10,0,2,0,0,0,0,0,0,0,0
197,3823981549,197005,63,0,0,834,0,10,0,-1,0,0,0,0,0,0,0,0
198,3823981550,198005,63,0,0,834,0,10,0,0,0,0,0,0,0,0,0,0
199,3823981551,199005,63,0,0,834,0,9,0,5,0,0,0,0,0,0,0,0
200,3823981552,200005,63,0,0,834,0,7,1,8,0,0,0,0,0,0,0,0
201,3823981553,201005,63,0,0,834,0,3,0,9,0,0,0,0,0,0,0,0
202,3823981554,202005,63,0,0,834,0,0,0,10,0,0,0,0,0,0,0,0
203,3823981555,203005,63,0,0,835,0,0,0,10,0,0,0,0,0,0,0,0
204,3823981556,204005,63,0,0,835,0,0,0,10,0,0,0,0,0,0,0,0
205,3823981557,205005,63,0,0,835,0,0,0,10,0,0,0,0,0,0,0,0
206,3823981558,206005,63,0,0,836,0,0,0,10,0,0,0,0,0,0,0,0
207,3823981559,207005,63,0,0,837,0,0,0,10,0,0,0,0,0,0,0,0
208,3823981560,208005,63,0,0,837,0,-1,0,10,0,0,0,0,0,0,0,0
209,3823981561,209005,63,0,0,837,0,-1,0,10,0,0,0,0,0,0,0,0
210,3823981562,210005,63,0,0,837,0,-1,0,10,0,0,0,0,0,0,0,0
211,3823981563,211005,63,0,0,838,0,-1,0,10,0,0,0,0,0,0,0,0
212,3823981564,212005,63,0,0,838,0,-1,0,10,0,0,0,0,0,0,0,0
213,3823981565,213005,63,0,0,838,0,-1,0,10,0,0,0,0,0,0,0,0
214,3823981566,214005,63,0,0,839,0,-1,0,10,0,0,0,0,0,0,0,0
215,3823981567,215005,63,0,0,839,0,-1,0,10,0,0,0,0,0,0,0,0
216,3823981568,216005,63,0,0,839,0,-1,0,10,0,0,0,0,0,0,0,0
217,3823981569,217005,63,0,0,839,0,-1,0,10,0,0,0,0,0,0,0,0
218,3823981570,218005,63,0,0,840,0,-1,0,10,0,0,0,0,0,0,0,0
219,3823981571,219005,63,0,0,840,0,-1,0,10,0,0,0,0,0,0,0,0
220,3823981572,220005,63,0,0,840,0,-1,0,10,0,0,0,0,0,0,0,0
221,3823981573,221005,63,0,0,840,0,-1,0,10,0,0,0,0,0,0,0,0
222,3823981574,222005,63,0,0,840,0,-1,0,10,0,0,0,0,0,0,0,0
223,3823981575,223005,63,0,0,840,0,-1,0,10,0,0,0,0,0,0,0,0
224,3823981576,224005,63,0,0,840,0,-1,0,10,0,0,0,0,0,0,0,0
225,3823981577,225005,63,0,0,840,0,-1,0,10,0,0,0,0,0,0,0,0
226,3823981578,226005,63,0,0,840,0,-1,0,10,0,0,0,0,0,0,0,0
227,3823981579,227005,63,0,0,840,0,-1,0,10,0,0,0,0,0,0,0,0
228,3823981580,228005,63,0,0,841,0,-1,0,10,0,0,0,0,0,0,0,0
229,3823981581,229005,63,0,0,841,0,-1,0,10,0,0,0,0,0,0,0,0
230,3823981582,230005,63,0,0,841,0,-1,0,10,0,0,0,0,0,0,0,0
231,3823981583,231005,63,0,0,841,0,-1,0,10,0,0,0,0,0,0,0,0
232,3823981584,232005,63,0,0,840,0,-1,0,10,0,0,0,0,0,0,0,0
233,3823981585,233005,63,0,0,841,0,-1,0,10,0,0,0,0,0,0,0,0
234,3823981586,234005,63,0,0,841,0,-1,0,10,0,0,0,0,0,0,0,0
235,3823981587,235005,63,0,0,841,0,-1,0,10,0,0,0,0,0,0,0,0
236,3823981588,236005,63,0,0,841,0,-1,0,10,0,0,0,0,0,0,0,0
237,3823981589,237005,63,0,0,841,0,-1,0,10,0,0,0,0,0,0,0,0
238,3823981590,238005,63,0,0,841,0,-1,0,10,0,0,0,0,0,0,0,0
239,3823981591,239005,63,0,0,841,0,-1,0,10,0,0,0,0,0,0,0,0
240,3823981592,240005,63,0,0,841,0,-1,0,10,0,0,0,0,0,0,0,0
241,3823981593,241005,63,0,0,841,0,-1,0,10,0,0,0,0,0,0,0,0
242,3823981594,242005,63,0,0,841,0,-1,0,10,0,0,0,0,0,0,0,0
243,3823981595,243005,63,0,0,841,0,-1,0,10,0,0,0,0,0,0,0,0
244,3823981596,244005,63,0,0,841,0,-1,0,10,0,0,0,0,0,0,0,0
245,3823981597,245005,63,0,0,841,0,-1,0,10,0,0,0,0,0,0,0,0
246,3823981598,246005,63,0,0,841,0,-1,0,10,0,0,0,0,0,0,0,0
247,3823981598,247274,63,0,0,841,0,-1,0,10,0,0,0,0,0,0,0,0
248,3823981599,248005,63,0,0,841,0,-1,0,10,0,0,0,0,0,0,0,0
249,3823981600,249005,63,0,0,841,0,-1,0,10,0,0,0,0,0,0,0,0
250,3823981601,250005,63,0,0,841,0,0,0,10,0,0,0,0,0,0,0,0
251,3823981602,251005,63,0,0,841,0,-2,10,-2,0,0,0,0,0,0,0,0
252,3823981603,252005,63,0,0,841,0,-1,10,-3,0,0,0,0,0,0,0,0
253,3823981604,253005,63,0,0,841,0,-1,8,-2,0,0,0,0,0,0,0,0
254,3823981605,254005,63,0,0,841,0,0,5,-8,0,0,0,0,0,0,0,0
255,3823981606,255005,63,0,0,841,0,1,1,-8,0,0,0,0,0,0,0,0
256,3823981607,256005,63,0,0,841,0,0,0,-9,0,0,0,0,0,0,0,0
257,3823981608,257005,63,0,0,840,0,0,0,-10,0,0,0,0,0,0,0,0
258,3823981609,258005,63,0,0,840,0,0,0,-10,0,0,0,0,0,0,0,0
259,3823981610,259005,63,0,0,840,0,0,0,-10,0,0,0,0,0,0,0,0
260,3823981611,260005,63,0,0,840,0,0,0,-10,0,0,0,0,0,0,0,0
261,3823981612,261005,63,0,0,840,0,0,0,-10,0,0,0,0,0,0,0,0
262,3823981613,262005,63,0,0,840,0,0,0,-11,0,0,0,0,0,0,0,0
263,3823981614,263005,63,0,0,840,0,0,0,-9,0,0,0,0,0,0,0,0
264,3823981615,264005,63,0,0,839,0,0,2,-10,0,0,0,0,0,0,0,0
265,3823981616,265005,63,0,0,839,0,1,2,-11,0,0,0,0,0,0,0,0
266,3823981617,266005,63,0,0,839,0,1,4,-7,0,0,0,0,0,0,0,0
267,3823981618,267005,63,0,0,839,0,0,9,-6,0,0,0,0,0,0,0,0
268,3823981619,268005,63,0,0,838,0,0,10,-3,0,0,0,0,0,0,0,0
269,3823981620,269005,63,0,0,838,0,0,10,0,0,0,0,0,0,0,0,0
270,3823981621,270005,63,0,0,838,0,0,9,5,0,0,0,0,0,0,0,0
271,3823981622,271005,63,0,0,838,0,-1,-1,10,0,0,0,0,0,0,0,0
272,3823981623,272005,63,0,0,838,0,0,0,9,0,0,0,0,0,0,0,0
273,3823981624,273005,63,0,0,838,0,0,0,9,0,0,0,0,0,0,0,0
274,3823981625,274005,63,0,0,838,0,0,0,10,0,0,0,0,0,0,0,0
275,3823981626,275005,63,0,0,838,0,0,0,10,0,0,0,0,0,0,0,0
276,3823981627,276005,63,0,0,838,0,0,0,10,0,0,0,0,0,0,0,0
277,3823981628,277005,63,0,0,838,0,0,0,10,0,0,0,0,0,0,0,0
278,3823981629,278005,63,0,0,838,0,0,0,10,0,0,0,0,0,0,0,0
279,3823981630,279005,63,0,0,838,0,0,0,10,0,0,0,0,0,0,0,0
280,3823981631,280005,63,0,0,838,0,0,0,10,0,0,0,0,0,0,0,0
281,3823981632,281005,63,0,0,838,0,0,0,10,0,0,0,0,0,0,0,0
282,3823981633,282005,63,0,0,838,0,0,0,10,0,0,0,0,0,0,0,0
283,3823981634,283005,63,0,0,838,0,0,0,10,0,0,0,0,0,0,0,0
284,3823981635,284005,63,0,0,838,0,0,0,14,0,0,0,0,0,0,0,0
285,3823981636,285005,63,0,0,838,0,0,0,12,0,0,0,0,0,0,0,0
286,3823981637,286005,63,0,0,838,0,0,0,10,0,0,0,0,0,0,0,0
287,3823981638,287005,63,0,0,838,0,0,0,10,0,0,0,0,0,0,0,0
288,3823981639,288005,63,0,0,838,0,0,0,10,0,0,0,0,0,0,0,0
289,3823981640,289005,63,0,0,838,0,0,0,10,0,0,0,0,0,0,0,0
290,3823981641,290005,63,0,0,838,0,0,0,10,0,0,0,0,0,0,0,0
291,3823981642,291005,63,0,0,839,0,0,0,10,0,0,0,0,0,0,0,0
292,3823981643,292005,63,0,0,839,0,0,0,10,0,0,0,0,0,0,0,0
293,3823981644,293005,63,0,0,839,0,0,0,10,0,0,0,0,0,0,0,0
294,3823981645,294005,63,0,0,839,0,0,0,10,0,0,0,0,0,0,0,0
295,3823981646,295005,63,0,0,839,0,0,0,10,0,0,0,0,0,0,0,0
296,3823981647,296005,63,0,0,838,0,0,0,10,0,0,0,0,0,0,0,0
297,3823981648,297005,63,0,0,838,0,0,0,10,0,0,0,0,0,0,0,0
298,3823981649,298005,63,0,0,838,0,0,0,10,0,0,0,0,0,0,0,0
299,3823981650,299005,63,0,0,838,0,0,0,10,0,0,0,0,0,0,0,0
300,3823981651,300005,63,0,0,838,0,0,0,10,0,0,0,0,0,0,0,0
301,3823981652,301005,63,0,0,838,0,0,0,10,0,0,0,0,0,0,0,0
302,3823981653,302005,63,0,0,838,0,-1,0,10,0,0,0,0,0,0,0,0
303,3823981654,303005,63,0,0,838,0,0,0,10,0,0,0,0,0,0,0,0
304,3823981655,304005,63,0,0,838,0,0,0,10,0,0,0,0,0,0,0,0
305,3823981656,305005,63,0,0,838,0,0,0,10,0,0,0,0,0,0,0,0
306,3823981657,306005,63,0,0,838,0,0,0,10,0,0,0,0,0,0,0,0
307,3823981658,307005,63,0,0,838,0,0,0,10,0,0,0,0,0,0,0,0
308,3823981659,308202,63,0,0,838,0,-1,0,10,0,0,0,0,0,0,0,0
309,3823981660,309005,63,0,0,837,0,-1,0,10,0,0,0,0,0,0,0,0
310,3823981661,310005,63,0,0,838,0,-1,0,10,0,0,0,0,0,0,0,0
311,3823981662,311005,63,0,0,838,0,-1,0,10,0,0,0,0,0,0,0,0
312,3823981663,312005,63,0,0,838,0,-1,0,10,0,0,0,0,0,0,0,0
313,3823981664,313005,63,0,0,838,0,-1,0,10,0,0,0,0,0,0,0,0
314,3823981665,314005,63,0,0,839,0,-1,0,10,0,0,0,0,0,0,0,0
315,3823981666,315005,63,0,0,839,0,-1,0,11,0,0,0,0,0,0,0,0
316,3823981667,316005,63,0,0,839,0,2,1,10,0,0,0,0,0,0,0,0
317,3823981668,317005,63,0,0,840,0,1,2,10,0,0,0,0,0,0,0,0
318,3823981669,318005,63,0,0,840,0,1,1,10,0,0,0,0,0,0,0,0
319,3823981670,319005,63,0,0,840,0,1,1,10,0,0,0,0,0,0,0,0
320,3823981671,320005,63,0,0,840,0,1,1,10,0,0,0,0,0,0,0,0
321,3823981672,321005,63,0,0,841,0,1,1,10,0,0,0,0,0,0,0,0
322,3823981673,322005,63,0,0,841,0,0,0,9,0,0,0,0,0,0,0,0
323,3823981674,323005,63,0,0,842,0,-1,1,10,0,0,0,0,0,0,0,0
324,3823981675,324005,63,0,0,844,0,-1,1,10,0,0,0,0,0,0,0,0
325,3823981676,325005,63,0,0,845,0,-1,1,10,0,0,0,0,0,0,0,0
326,3823981677,326005,63,0,0,846,0,0,1,11,0,0,0,0,0,0,0,0
327,3823981678,327005,63,0,0,847,0,0,1,10,0,0,0,0,0,0,0,0
328,3823981679,328005,63,0,0,848,0,0,1,10,0,0,0,0,0,0,0,0
329,3823981680,329005,63,0,0,851,0,0,1,10,0,0,0,0,0,0,0,0
330,3823981681,330005,63,0,0,852,0,0,1,10,0,0,0,0,0,0,0,0
331,3823981682,331005,63,0,0,854,0,-1,1,10,0,0,0,0,0,0,0,0
332,3823981683,332005,63,0,0,854,0,-1,0,10,0,0,0,0,0,0,0,0
333,3823981684,333005,63,0,0,857,0,0,0,10,0,0,0,0,0,0,0,0
334,3823981685,334005,63,0,0,859,0,0,0,10,0,0,0,0,0,0,0,0
335,3823981686,335005,63,0,0,860,0,0,-1,11,0,0,0,0,0,0,0,0
336,3823981687,336005,63,0,0,863,0,0,-1,10,0,0,0,0,0,0,0,0
337,3823981688,337005,63,0,0,865,0,0,-1,10,0,0,0,0,0,0,0,0
338,3823981689,338005,63,0,0,867,0,0,-1,10,0,0,0,0,0,0,0,0
339,3823981690,339005,63,0,0,869,0,0,-1,10,0,0,0,0,0,0,0,0
340,3823981691,340005,63,0,0,871,0,0,-1,10,0,0,0,0,0,0,0,0
341,3823981692,341005,63,0,0,873,0,0,0,10,0,0,0,0,0,0,0,0
342,3823981693,342005,63,0,0,875,0,0,0,10,0,0,0,0,0,0,0,0
343,3823981694,343005,63,0,0,876,0,0,-1,10,0,0,0,0,0,0,0,0
344,3823981695,344005,63,0,0,877,0,-1,3,9,0,0,0,0,0,0,0,0
345,3823981696,345005,63,0,0,876,0,-1,7,7,0,0,0,0,0,0,0,0
346,3823981697,346005,63,0,0,875,0,-2,9,3,0,0,0,0,0,0,0,0
347,3823981698,347005,63,0,0,878,0,-1,10,-1,0,0,0,0,0,0,0,0
348,3823981699,348005,63,0,0,878,0,-1,10,-2,0,0,0,0,0,0,0,0
349,3823981700,349005,63,0,0,879,0,-1,10,0,0,0,0,0,0,0,0,0
350,3823981701,350005,63,0,0,880,0,0,8,4,0,0,0,0,0,0,0,0
351,3823981702,351005,63,0,0,882,0,-1,5,8,0,0,0,0,0,0,0,0
352,3823981703,352005,63,0,0,884,0,-1,0,10,0,0,0,0,0,0,0,0
353,3823981704,353005,63,0,0,885,0,-2,-5,8,0,0,0,0,0,0,0,0
354,3823981705,354005,63,0,0,887,0,0,-9,5,0,0,0,0,0,0,0,0
355,3823981706,355005,63,0,0,888,0,2,-9,2,0,0,0,0,0,0,0,0
356,3823981707,356005,63,0,0,890,0,0,-10,3,0,0,0,0,0,0,0,0
357,3823981708,357005,63,0,0,891,0,1,-9,4,0,0,0,0,0,0,0,0
358,3823981709,358005,63,0,0,892,0,1,-10,4,0,0,0,0,0,0,0,0
359,3823981710,359005,63,0,0,893,0,0,-9,4,0,0,0,0,0,0,0,0
360,3823981711,360005,63,0,0,894,0,1,-9,4,0,0,0,0,0,0,0,0
361,3823981712,361005,63,0,0,895,0,0,-9,4,0,0,0,0,0,0,0,0
362,3823981713,362005,63,0,0,896,0,0,-9,4,0,0,0,0,0,0,0,0
363,3823981714,363005,63,0,0,897,0,0,-9,4,0,0,0,0,0,0,0,0
364,3823981715,364005,63,0,0,899,0,1,-9,4,0,0,0,0,0,0,0,0
365,3823981716,365005,63,0,0,899,0,0,-9,4,0,0,0,0,0,0,0,0
366,3823981717,366005,63,0,0,900,0,1,-9,4,0,0,0,0,0,0,0,0
367,3823981718,367005,63,0,0,901,0,0,-9,4,0,0,0,0,0,0,0,0
368,3823981719,368005,63,0,0,902,0,0,-9,4,0,0,0,0,0,0,0,0
369,3823981720,369334,63,0,0,903,0,0,-9,4,0,0,0,0,0,0,0,0
370,3823981721,370005,63,0,0,904,0,0,-9,4,0,0,0,0,0,0,0,0
371,3823981722,371005,63,0,0,905,0,0,-9,4,0,0,0,0,0,0,0,0
372,3823981723,372005,63,0,0,906,0,0,-8,8,0,0,0,0,0,0,0,0
373,3823981724,373005,63,0,0,907,0,0,-3,10,0,0,0,0,0,0,0,0
374,3823981725,374005,63,0,0,911,0,0,0,10,0,0,0,0,0,0,0,0
375,3823981726,375005,63,0,0,918,0,0,-1,10,0,0,0,0,0,0,0,0
376,3823981727,376005,63,0,0,921,0,0,-1,10,0,0,0,0,0,0,0,0
377,3823981728,377005,63,0,0,924,0,0,-1,10,0,0,0,0,0,0,0,0
378,3823981729,378005,63,0,0,926,0,-1,-1,10,0,0,0,0,0,0,0,0
379,3823981730,379005,63,0,0,928,0,-1,-1,10,0,0,0,0,0,0,0,0
380,3823981731,380005,63,0,0,930,0,-1,-1,10,0,0,0,0,0,0,0,0
381,3823981732,381005,63,0,0,931,0,0,-1,10,0,0,0,0,0,0,0,0
382,3823981733,382005,63,0,0,933,0,-1,-1,10,0,0,0,0,0,0,0,0
383,3823981734,383005,63,0,0,934,0,-1,-1,10,0,0,0,0,0,0,0,0
384,3823981735,384005,63,0,0,935,0,-1,-1,10,0,0,0,0,0,0,0,0
385,3823981736,385005,63,0,0,937,0,-1,-1,10,0,0,0,0,0,0,0,0
386,3823981737,386005,63,0,0,938,0,0,-1,11,0,0,0,0,0,0,0,0
387,3823981738,387005,63,0,0,939,0,0,0,11,0,0,0,0,0,0,0,0
388,3823981739,388005,63,0,0,939,0,-3,-1,10,0,0,0,0,0,0,0,0
389,3823981740,389005,63,0,0,938,0,-3,0,10,0,0,0,0,0,0,0,0
390,3823981741,390005,63,0,0,939,0,-2,-1,10,0,0,0,0,0,0,0,0
391,3823981742,391005,63,0,0,943,0,0,0,11,0,0,0,0,0,0,0,0
392,3823981743,392005,63,0,0,946,0,0,-1,11,0,0,0,0,0,0,0,0
393,3823981744,393005,63,0,0,946,0,1,-7,8,0,0,0,0,0,0,0,0
394,3823981745,394005,63,0,0,940,0,2,-8,6,0,0,0,0,0,0,0,0
395,3823981746,395005,63,0,0,938,0,3,-8,6,0,0,0,0,0,0,0,0
396,3823981747,396005,63,0,0,937,0,3,-8,6,0,0,0,0,0,0,0,0
397,3823981748,397005,63,0,0,938,0,0,-5,9,0,0,0,0,0,0,0,0
398,3823981749,398005,63,0,0,934,0,-1,-2,10,0,0,0,0,0,0,0,0
399,3823981750,399005,63,0,0,932,0,-1,0,10,0,0,0,0,0,0,0,0
400,3823981751,400005,63,0,0,931,0,6,1,10,0,0,0,0,0,0,0,0
401,3823981752,401005,63,0,0,929,0,10,3,7,0,0,0,0,0,0,0,0
402,3823981753,402005,63,0,0,928,0,10,1,3,0,0,0,0,0,0,0,0
403,3823981754,403005,63,0,0,926,0,10,0,3,0,0,0,0,0,0,0,0
404,3823981755,404005,63,0,0,925,0,9,0,4,0,0,0,0,0,0,0,0
405,3823981756,405005,63,0,0,924,0,8,2,5,0,0,0,0,0,0,0,0
406,3823981757,406005,63,0,0,922,0,8,2,6,0,0,0,0,0,0,0,0
407,3823981758,407005,63,0,0,921,0,8,2,6,0,0,0,0,0,0,0,0
408,3823981759,408005,63,0,0,919,0,8,2,6,0,0,0,0,0,0,0,0
409,3823981760,409005,63,0,0,918,0,8,2,6,0,0,0,0,0,0,0,0
410,3823981761,410005,63,0,0,916,0,8,2,6,0,0,0,0,0,0,0,0
411,3823981762,411005,63,0,0,915,0,8,2,6,0,0,0,0,0,0,0,0
412,3823981763,412005,63,0,0,913,0,7,2,8,0,0,0,0,0,0,0,0
413,3823981764,413005,63,0,0,913,0,5,0,9,0,0,0,0,0,0,0,0
414,3823981765,414005,63,0,0,912,0,3,0,9,0,0,0,0,0,0,0,0
415,3823981766,415005,63,0,0,911,0,2,1,10,0,0,0,0,0,0,0,0
416,3823981767,416005,63,0,0,910,0,1,0,10,0,0,0,0,0,0,0,0
417,3823981768,417005,63,0,0,909,0,1,0,10,0,0,0,0,0,0,0,0
418,3823981769,418005,63,0,0,908,0,0,0,11,0,0,0,0,0,0,0,0
419,3823981770,419005,63,0,0,908,0,0,0,10,0,0,0,0,0,0,0,0
420,3823981771,420005,63,0,0,906,0,0,0,10,0,0,0,0,0,0,0,0
421,3823981772,421005,63,0,0,905,0,0,0,10,0,0,0,0,0,0,0,0
422,3823981773,422005,63,0,0,904,0,0,0,10,0,0,0,0,0,0,0,0
423,3823981774,423005,63,0,0,903,0,0,0,10,0,0,0,0,0,0,0,0
424,3823981775,424005,63,0,0,902,0,0,0,10,0,0,0,0,0,0,0,0
425,3823981776,425005,63,0,0,900,0,0,0,10,0,0,0,0,0,0,0,0
426,3823981777,426005,63,0,0,899,0,0,0,10,0,0,0,0,0,0,0,0
427,3823981778,427005,63,0,0,898,0,0,0,10,0,0,0,0,0,0,0,0
428,3823981779,428005,63,0,0,897,0,0,0,10,0,0,0,0,0,0,0,0
429,3823981780,429005,63,0,0,896,0,0,0,10,0,0,0,0,0,0,0,0
430,3823981781,430109,63,0,0,895,0,0,0,10,0,0,0,0,0,0,0,0
431,3823981782,431005,63,0,0,893,0,0,0,10,0,0,0,0,0,0,0,0
432,3823981783,432005,63,0,0,893,0,0,0,10,0,0,0,0,0,0,0,0
433,3823981784,433005,63,0,0,892,0,0,0,10,0,0,0,0,0,0,0,0
434,3823981785,434005,63,0,0,890,0,0,0,10,0,0,0,0,0,0,0,0
435,3823981786,435005,63,0,0,889,0,0,0,10,0,0,0,0,0,0,0,0
436,3823981787,436005,63,0,0,888,0,0,0,10,0,0,0,0,0,0,0,0
437,3823981788,437005,63,0,0,887,0,0,0,10,0,0,0,0,0,0,0,0
438,3823981789,438005,63,0,0,886,0,0,0,10,0,0,0,0,0,0,0,0
439,3823981790,439005,63,0,0,885,0,0,0,10,0,0,0,0,0,0,0,0
440,3823981791,440005,63,0,0,884,0,0,0,10,0,0,0,0,0,0,0,0
441,3823981792,441005,63,0,0,883,0,0,0,10,0,0,0,0,0,0,0,0
442,3823981793,442005,63,0,0,883,0,0,0,10,0,0,0,0,0,0,0,0
443,3823981794,443005,63,0,0,882,0,0,0,10,0,0,0,0,0,0,0,0
444,3823981795,444005,63,0,0,881,0,0,0,10,0,0,0,0,0,0,0,0
445,3823981796,445005,63,0,0,881,0,0,0,10,0,0,0,0,0,0,0,0
446,3823981797,446005,63,0,0,880,0,0,0,10,0,0,0,0,0,0,0,0
447,3823981798,447005,63,0,0,879,0,0,0,10,0,0,0,0,0,0,0,0
448,3823981799,448005,63,0,0,878,0,0,0,10,0,0,0,0,0,0,0,0
449,3823981800,449005,63,0,0,877,0,0,0,10,0,0,0,0,0,0,0,0
450,3823981801,450005,63,0,0,876,0,0,0,10,0,0,0,0,0,0,0,0
451,3823981802,451005,63,0,0,875,0,0,0,10,0,0,0,0,0,0,0,0
452,3823981803,452005,63,0,0,874,0,0,0,10,0,0,0,0,0,0,0,0
453,3823981804,453005,63,0,0,874,0,0,0,10,0,0,0,0,0,0,0,0
454,3823981805,454005,63,0,0,873,0,0,0,10,0,0,0,0,0,0,0,0
455,3823981806,455005,63,0,0,873,0,0,0,10,0,0,0,0,0,0,0,0
456,3823981807,456005,63,0,0,872,0,0,0,10,0,0,0,0,0,0,0,0
457,3823981808,457005,63,0,0,872,0,0,0,10,0,0,0,0,0,0,0,0
458,3823981809,458005,63,0,0,871,0,0,0,10,0,0,0,0,0,0,0,0
459,3823981810,459005,63,0,0,871,0,0,0,10,0,0,0,0,0,0,0,0
460,3823981811,460005,63,0,0,870,0,0,0,10,0,0,0,0,0,0,0,0
461,3823981812,461005,63,0,0,870,0,0,0,10,0,0,0,0,0,0,0,0
462,3823981813,462005,63,0,0,869,0,0,0,10,0,0,0,0,0,0,0,0
463,3823981814,463005,63,0,0,868,0,0,0,10,0,0,0,0,0,0,0,0
464,3823981815,464005,63,0,0,868,0,0,0,10,0,0,0,0,0,0,0,0
465,3823981816,465005,63,0,0,868,0,0,0,10,0,0,0,0,0,0,0,0
466,3823981817,466005,63,0,0,867,0,0,0,10,0,0,0,0,0,0,0,0
467,3823981818,467005,63,0,0,867,0,0,0,10,0,0,0,0,0,0,0,0
468,3823981819,468005,63,0,0,866,0,0,0,10,0,0,0,0,0,0,0,0
469,3823981820,469005,63,0,0,865,0,0,0,10,0,0,0,0,0,0,0,0
470,3823981821,470005,63,0,0,865,0,0,0,10,0,0,0,0,0,0,0,0
471,3823981822,471005,63,0,0,864,0,0,0,10,0,0,0,0,0,0,0,0
472,3823981823,472005,63,0,0,864,0,0,0,10,0,0,0,0,0,0,0,0
473,3823981824,473005,63,0,0,863,0,0,0,10,0,0,0,0,0,0,0,0
474,3823981825,474005,63,0,0,863,0,0,0,10,0,0,0,0,0,0,0,0
475,3823981826,475005,63,0,0,862,0,0,0,10,0,0,0,0,0,0,0,0
476,3823981827,476005,63,0,0,862,0,0,0,10,0,0,0,0,0,0,0,0
477,3823981828,477005,63,0,0,862,0,0,0,10,0,0,0,0,0,0,0,0
478,3823981829,478005,63,0,0,861,0,0,0,10,0,0,0,0,0,0,0,0
479,3823981830,479005,63,0,0,861,0,0,0,10,0,0,0,0,0,0,0,0
480,3823981831,480005,63,0,0,860,0,0,0,10,0,0,0,0,0,0,0,0
481,3823981832,481005,63,0,0,860,0,0,0,10,0,0,0,0,0,0,0,0
482,3823981833,482005,63,0,0,859,0,0,0,10,0,0,0,0,0,0,0,0
483,3823981834,483005,63,0,0,859,0,0,0,10,0,0,0,0,0,0,0,0
484,3823981835,484005,63,0,0,859,0,0,0,10,0,0,0,0,0,0,0,0
485,3823981836,485005,63,0,0,858,0,0,0,10,0,0,0,0,0,0,0,0
486,3823981837,486005,63,0,0,858,0,0,0,10,0,0,0,0,0,0,0,0
